tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,resid,tconv,rho_lambdaW,nSCC
n300_trolls0_desconectada_bajo_pr_lam0.10,20,desconectada,bajo_pr,0,0.1,0.921033014061061,0.236508725302457,0.52205144397357,0.554537977204332,0,0.52205144397357,29.2790940616165,3.69136856637198e-07,5,0.100000000000001,27
n300_trolls0_desconectada_bajo_pr_lam0.10,21,desconectada,bajo_pr,0,0.1,0.894683146431297,0.235291976227087,0.524125603823954,0.555083962920315,0,0.524125603823954,30.2835657232997,2.2704929591999e-07,5,0.100000000000001,22
n300_trolls0_desconectada_bajo_pr_lam0.10,22,desconectada,bajo_pr,0,0.1,0.909374631594477,0.236078119325735,0.527331807831785,0.556912458544747,0,0.527331807831785,31.048837421738,1.34196255496821e-07,5,0.1,21
n300_trolls0_desconectada_bajo_pr_lam0.10,23,desconectada,bajo_pr,0,0.1,0.908301796908815,0.235682358992,0.524203434527617,0.554429778669884,0,0.524203434527617,31.3214620667604,2.89746299397819e-07,5,0.1,18
n300_trolls0_desconectada_bajo_pr_lam0.10,24,desconectada,bajo_pr,0,0.1,0.937060722409444,0.236586500989574,0.522218464864902,0.554485799759007,0,0.522218464864902,29.8692003706813,2.55290833583999e-07,5,0.100000000000001,23
n300_trolls0_desconectada_bajo_pr_lam0.10,25,desconectada,bajo_pr,0,0.1,0.926379374076044,0.234605661763709,0.527648631530187,0.554256826724544,0,0.527648631530187,31.1606493491637,3.12828338122628e-07,5,0.100000000000001,19
n300_trolls0_desconectada_bajo_pr_lam0.10,26,desconectada,bajo_pr,0,0.1,0.895269336721872,0.233157784653274,0.526797396507094,0.555169537877957,0,0.526797396507094,33.6180791893036,2.29150719177618e-07,5,0.100000000000001,12
n300_trolls0_desconectada_bajo_pr_lam0.10,27,desconectada,bajo_pr,0,0.1,0.916470460146338,0.236893394060183,0.52401412950369,0.554771818927715,0,0.52401412950369,29.1935480740665,2.13495531697916e-07,5,0.1,14
n300_trolls0_desconectada_bajo_pr_lam0.10,28,desconectada,bajo_pr,0,0.1,0.926978457913506,0.235772398739303,0.524974302000173,0.554001697630533,0,0.524974302000173,31.5863936431219,1.20997800279188e-07,5,0.100000000000001,20
n300_trolls0_desconectada_bajo_pr_lam0.10,29,desconectada,bajo_pr,0,0.1,0.919765051716474,0.236205756662863,0.521762069183978,0.555587695701912,0,0.521762069183978,30.5102910370614,1.66036620313781e-07,5,0.100000000000001,14
n300_trolls0_desconectada_bajo_pr_lam0.10,30,desconectada,bajo_pr,0,0.1,0.932027193147146,0.235798248433447,0.524001010387208,0.554827759659951,0,0.524001010387208,29.4306667331308,2.37051434814894e-07,5,0.1,28
n300_trolls0_desconectada_bajo_pr_lam0.10,31,desconectada,bajo_pr,0,0.1,0.929156314489429,0.235242145642974,0.527007501577307,0.555274326024383,0,0.527007501577307,30.2259005434518,1.74527969076799e-07,5,0.1,32
n300_trolls0_desconectada_bajo_pr_lam0.10,32,desconectada,bajo_pr,0,0.1,0.899235482392494,0.235702256441133,0.525141379574075,0.553440391780184,0,0.525141379574075,31.2005570827351,1.97801051926572e-07,5,0.100000000000001,8
n300_trolls0_desconectada_bajo_pr_lam0.10,33,desconectada,bajo_pr,0,0.1,0.905224342376416,0.235080769290619,0.529443282606427,0.556396272602935,0,0.529443282606427,31.0448992613935,3.26168373643299e-07,5,0.100000000000001,18
n300_trolls0_desconectada_bajo_pr_lam0.10,34,desconectada,bajo_pr,0,0.1,0.900665846154303,0.233727011210292,0.524595775276412,0.554606767520148,0,0.524595775276412,32.1791097403952,4.74494232571843e-07,5,0.100000000000001,23
n300_trolls0_desconectada_bajo_pr_lam0.10,35,desconectada,bajo_pr,0,0.1,0.923554015100458,0.237300042179577,0.521228437315625,0.554407654677519,0,0.521228437315625,28.9817689539536,2.25235774919952e-07,5,0.100000000000001,28
n300_trolls0_desconectada_bajo_pr_lam0.10,36,desconectada,bajo_pr,0,0.1,0.947029073788191,0.236196739568948,0.52534488613782,0.554137712385099,0,0.52534488613782,30.5191291547345,3.29175576241347e-07,5,0.100000000000001,27
n300_trolls0_desconectada_bajo_pr_lam0.10,37,desconectada,bajo_pr,0,0.1,0.919268201870069,0.235355376452111,0.52436429093143,0.555389105248511,0,0.52436429093143,31.5013408215524,2.54147128231352e-07,5,0.100000000000001,19
n300_trolls0_desconectada_bajo_pr_lam0.10,38,desconectada,bajo_pr,0,0.1,0.898738012863145,0.235920260756866,0.522520811316283,0.553319991370383,0,0.522520811316283,29.8492786218837,1.95455274409895e-07,5,0.100000000000001,18
n300_trolls0_desconectada_bajo_pr_lam0.10,39,desconectada,bajo_pr,0,0.1,0.922876085627781,0.234422452916256,0.524191053244663,0.55498082076525,0,0.524191053244663,32.8331282061809,1.70711188199335e-07,5,0.100000000000001,16
n300_trolls0_desconectada_bajo_pr_lam0.10,40,desconectada,bajo_pr,0,0.1,0.925720808417102,0.234658476495751,0.52409307922999,0.556033076704422,0,0.52409307922999,31.9830702133156,1.79091265262166e-07,5,0.100000000000001,17
n300_trolls0_desconectada_bajo_pr_lam0.10,41,desconectada,bajo_pr,0,0.1,0.909725877435203,0.234172110192326,0.520806582123521,0.555265349750402,0,0.520806582123521,33.4986552634727,2.3444011232332e-07,5,0.100000000000001,19
n300_trolls0_desconectada_bajo_pr_lam0.10,42,desconectada,bajo_pr,0,0.1,0.936777694831499,0.235711085952341,0.517508164923618,0.555552035537214,0,0.517508164923618,31.2019346963367,2.20763699321225e-07,5,0.100000000000001,15
n300_trolls0_desconectada_bajo_pr_lam0.10,43,desconectada,bajo_pr,0,0.1,0.918335037791366,0.235003622104203,0.527559713978334,0.554996577624151,0,0.527559713978334,31.6146995354986,2.43404244981704e-07,5,0.100000000000001,16
n300_trolls0_desconectada_bajo_pr_lam0.10,44,desconectada,bajo_pr,0,0.1,0.906357869204511,0.236458023363092,0.521727229882474,0.554582976885518,0,0.521727229882474,29.307318702703,2.2735102978011e-07,5,0.100000000000001,20
n300_trolls0_desconectada_bajo_pr_lam0.10,45,desconectada,bajo_pr,0,0.1,0.922530897437885,0.235918188647404,0.52363771019851,0.555725690212679,0,0.52363771019851,29.8942110230002,2.73322211974403e-07,5,0.100000000000001,18
n300_trolls0_desconectada_bajo_pr_lam0.10,46,desconectada,bajo_pr,0,0.1,0.92686169578027,0.235181964917252,0.524883449168262,0.556199565969989,0,0.524883449168262,30.946255017794,1.81096413642834e-07,5,0.1,10
n300_trolls0_desconectada_bajo_pr_lam0.10,47,desconectada,bajo_pr,0,0.1,0.925636093472194,0.234303820483185,0.525868919869428,0.554777570268301,0,0.525868919869428,31.2903386228323,1.46431456737872e-07,5,0.0999999999999999,13
n300_trolls0_desconectada_bajo_pr_lam0.10,48,desconectada,bajo_pr,0,0.1,0.905063475970148,0.235552440234758,0.521080610886178,0.554018443651741,0,0.521080610886178,30.8477195673877,2.54523758347336e-07,5,0.100000000000001,18
n300_trolls0_desconectada_bajo_pr_lam0.10,49,desconectada,bajo_pr,0,0.1,0.917711450683244,0.235448316787419,0.524094675233907,0.554415284100812,0,0.524094675233907,32.3787258699068,3.05541706269175e-07,5,0.1,31
n300_trolls0_desconectada_bajo_pr_lam0.10,50,desconectada,bajo_pr,0,0.1,0.92990086471596,0.235734309806897,0.522529311207307,0.553580669342117,0,0.522529311207307,30.8373480514033,1.7743059166353e-07,5,0.1,17
n300_trolls0_desconectada_medio_pr_lam0.10,1,desconectada,medio_pr,0,0.1,0.91640457085242,0.234168226778657,0.527106191273041,0.554704310722009,0,0.527106191273041,33.6771210230187,2.39990912032084e-07,5,0.100000000000001,23
n300_trolls0_desconectada_medio_pr_lam0.10,2,desconectada,medio_pr,0,0.1,0.908281645377677,0.232819554481637,0.524486684558678,0.55460991626469,0,0.524486684558678,33.9768264229023,2.23615314931536e-07,5,0.1,16
n300_trolls0_desconectada_medio_pr_lam0.10,3,desconectada,medio_pr,0,0.1,0.932589369369859,0.236480998412175,0.529954665560183,0.556606397751137,0,0.529954665560183,30.5718871236661,1.88921325361413e-07,5,0.100000000000001,17
n300_trolls0_desconectada_medio_pr_lam0.10,4,desconectada,medio_pr,0,0.1,0.915830606901955,0.234143587910989,0.522775250707673,0.555602182001089,0,0.522775250707673,33.4950183965271,3.81504133284416e-07,5,0.1,22
n300_trolls0_desconectada_medio_pr_lam0.10,5,desconectada,medio_pr,0,0.1,0.915185925053975,0.23462816957292,0.526545974301303,0.554656611930136,0,0.526545974301303,31.6048763533042,2.9769928211465e-07,5,0.100000000000001,12
n300_trolls0_desconectada_medio_pr_lam0.10,6,desconectada,medio_pr,0,0.1,0.886678679776478,0.235372028266592,0.517656083583697,0.55431532946264,0,0.517656083583697,29.7647368256326,4.36986724638988e-07,5,0.100000000000002,20
n300_trolls0_desconectada_medio_pr_lam0.10,7,desconectada,medio_pr,0,0.1,0.88613436897939,0.233401608091338,0.524308458939265,0.553497714914094,0,0.524308458939265,33.9583265504399,7.10228513361999e-07,5,0.100000000000001,17
n300_trolls0_desconectada_medio_pr_lam0.10,8,desconectada,medio_pr,0,0.1,0.912017448253104,0.234342500876071,0.528185018578805,0.555869791661149,0,0.528185018578805,31.7610721914352,3.49298819091182e-07,5,0.0999999999999999,23
n300_trolls0_desconectada_medio_pr_lam0.10,9,desconectada,medio_pr,0,0.1,0.911793805832604,0.235549223165351,0.527936871827845,0.55645329346725,0,0.527936871827845,30.6807879079699,1.87915100258174e-07,5,0.100000000000001,20
n300_trolls0_desconectada_medio_pr_lam0.10,10,desconectada,medio_pr,0,0.1,0.921459258965897,0.234663773425833,0.524475765088086,0.553973146337563,0,0.524475765088086,31.684739714231,2.12249592623781e-07,5,0.100000000000001,13
n300_trolls0_desconectada_medio_pr_lam0.10,11,desconectada,medio_pr,0,0.1,0.911270681273058,0.234493664621557,0.522353228739095,0.556074314580878,0,0.522353228739095,31.3833829576207,1.34891131042814e-07,5,0.1,22
n300_trolls0_desconectada_medio_pr_lam0.10,12,desconectada,medio_pr,0,0.1,0.901397501626497,0.234236276020165,0.517852140294056,0.554427539755361,0,0.517852140294056,33.127487583881,2.14379133112175e-07,5,0.100000000000001,19
n300_trolls0_desconectada_medio_pr_lam0.10,13,desconectada,medio_pr,0,0.1,0.920381464720237,0.234026911337889,0.521565038704638,0.553469110680753,0,0.521565038704638,33.2961002365891,1.85019602916281e-07,5,0.1,13
n300_trolls0_desconectada_medio_pr_lam0.10,14,desconectada,medio_pr,0,0.1,0.928846417984506,0.235749338623345,0.527110167484328,0.554872252513107,0,0.527110167484328,31.0519954984468,2.71741295909678e-07,5,0.1,8
n300_trolls0_desconectada_medio_pr_lam0.10,15,desconectada,medio_pr,0,0.1,0.917082858563624,0.235896094358854,0.526269602943897,0.552789693425807,0,0.526269602943897,30.873904700891,1.62410743242969e-07,5,0.100000000000001,21
n300_trolls0_desconectada_medio_pr_lam0.10,16,desconectada,medio_pr,0,0.1,0.895280406189693,0.23293664049535,0.531839177709812,0.556498027712203,0,0.531839177709812,32.9152749453657,2.86540314753392e-07,5,0.1,22
n300_trolls0_desconectada_medio_pr_lam0.10,17,desconectada,medio_pr,0,0.1,0.929555255679809,0.2348526029427,0.524500673414722,0.55597867051736,0,0.524500673414722,30.9887885319216,2.06672865599167e-07,5,0.1,20
n300_trolls0_desconectada_medio_pr_lam0.10,18,desconectada,medio_pr,0,0.1,0.902393492417247,0.234097214488463,0.5228120448948,0.555481896357526,0,0.5228120448948,33.6458136878182,1.64875621377902e-07,5,0.100000000000001,18
n300_trolls0_desconectada_medio_pr_lam0.10,19,desconectada,medio_pr,0,0.1,0.920793889531144,0.235290142887972,0.526025842080821,0.553476518666232,0,0.526025842080821,31.4720384497171,2.70202377139483e-07,5,0.1,22
n300_trolls0_desconectada_medio_pr_lam0.10,20,desconectada,medio_pr,0,0.1,0.921033014061061,0.236508725302457,0.52205144397357,0.554537977204332,0,0.52205144397357,29.2790940616165,3.69136856637198e-07,5,0.100000000000001,27
n300_trolls0_desconectada_medio_pr_lam0.10,21,desconectada,medio_pr,0,0.1,0.894683146431297,0.235291976227087,0.524125603823954,0.555083962920315,0,0.524125603823954,30.2835657232997,2.2704929591999e-07,5,0.100000000000001,22
n300_trolls0_desconectada_medio_pr_lam0.10,22,desconectada,medio_pr,0,0.1,0.909374631594477,0.236078119325735,0.527331807831785,0.556912458544747,0,0.527331807831785,31.048837421738,1.34196255496821e-07,5,0.1,21
n300_trolls0_desconectada_medio_pr_lam0.10,23,desconectada,medio_pr,0,0.1,0.908301796908815,0.235682358992,0.524203434527617,0.554429778669884,0,0.524203434527617,31.3214620667604,2.89746299397819e-07,5,0.1,18
n300_trolls0_desconectada_medio_pr_lam0.10,24,desconectada,medio_pr,0,0.1,0.937060722409444,0.236586500989574,0.522218464864902,0.554485799759007,0,0.522218464864902,29.8692003706813,2.55290833583999e-07,5,0.100000000000001,23
n300_trolls0_desconectada_medio_pr_lam0.10,25,desconectada,medio_pr,0,0.1,0.926379374076044,0.234605661763709,0.527648631530187,0.554256826724544,0,0.527648631530187,31.1606493491637,3.12828338122628e-07,5,0.100000000000001,19
n300_trolls0_desconectada_medio_pr_lam0.10,26,desconectada,medio_pr,0,0.1,0.895269336721872,0.233157784653274,0.526797396507094,0.555169537877957,0,0.526797396507094,33.6180791893036,2.29150719177618e-07,5,0.100000000000001,12
n300_trolls0_desconectada_medio_pr_lam0.10,27,desconectada,medio_pr,0,0.1,0.916470460146338,0.236893394060183,0.52401412950369,0.554771818927715,0,0.52401412950369,29.1935480740665,2.13495531697916e-07,5,0.1,14
n300_trolls0_desconectada_medio_pr_lam0.10,28,desconectada,medio_pr,0,0.1,0.926978457913506,0.235772398739303,0.524974302000173,0.554001697630533,0,0.524974302000173,31.5863936431219,1.20997800279188e-07,5,0.100000000000001,20
n300_trolls0_desconectada_medio_pr_lam0.10,29,desconectada,medio_pr,0,0.1,0.919765051716474,0.236205756662863,0.521762069183978,0.555587695701912,0,0.521762069183978,30.5102910370614,1.66036620313781e-07,5,0.100000000000001,14
n300_trolls0_desconectada_medio_pr_lam0.10,30,desconectada,medio_pr,0,0.1,0.932027193147146,0.235798248433447,0.524001010387208,0.554827759659951,0,0.524001010387208,29.4306667331308,2.37051434814894e-07,5,0.1,28
n300_trolls0_desconectada_medio_pr_lam0.10,31,desconectada,medio_pr,0,0.1,0.929156314489429,0.235242145642974,0.527007501577307,0.555274326024383,0,0.527007501577307,30.2259005434518,1.74527969076799e-07,5,0.1,32
n300_trolls0_desconectada_medio_pr_lam0.10,32,desconectada,medio_pr,0,0.1,0.899235482392494,0.235702256441133,0.525141379574075,0.553440391780184,0,0.525141379574075,31.2005570827351,1.97801051926572e-07,5,0.100000000000001,8
n300_trolls0_desconectada_medio_pr_lam0.10,33,desconectada,medio_pr,0,0.1,0.905224342376416,0.235080769290619,0.529443282606427,0.556396272602935,0,0.529443282606427,31.0448992613935,3.26168373643299e-07,5,0.100000000000001,18
n300_trolls0_desconectada_medio_pr_lam0.10,34,desconectada,medio_pr,0,0.1,0.900665846154303,0.233727011210292,0.524595775276412,0.554606767520148,0,0.524595775276412,32.1791097403952,4.74494232571843e-07,5,0.100000000000001,23
n300_trolls0_desconectada_medio_pr_lam0.10,35,desconectada,medio_pr,0,0.1,0.923554015100458,0.237300042179577,0.521228437315625,0.554407654677519,0,0.521228437315625,28.9817689539536,2.25235774919952e-07,5,0.100000000000001,28
n300_trolls0_desconectada_medio_pr_lam0.10,36,desconectada,medio_pr,0,0.1,0.947029073788191,0.236196739568948,0.52534488613782,0.554137712385099,0,0.52534488613782,30.5191291547345,3.29175576241347e-07,5,0.100000000000001,27
n300_trolls0_desconectada_medio_pr_lam0.10,37,desconectada,medio_pr,0,0.1,0.919268201870069,0.235355376452111,0.52436429093143,0.555389105248511,0,0.52436429093143,31.5013408215524,2.54147128231352e-07,5,0.100000000000001,19
n300_trolls0_desconectada_medio_pr_lam0.10,38,desconectada,medio_pr,0,0.1,0.898738012863145,0.235920260756866,0.522520811316283,0.553319991370383,0,0.522520811316283,29.8492786218837,1.95455274409895e-07,5,0.100000000000001,18
n300_trolls0_desconectada_medio_pr_lam0.10,39,desconectada,medio_pr,0,0.1,0.922876085627781,0.234422452916256,0.524191053244663,0.55498082076525,0,0.524191053244663,32.8331282061809,1.70711188199335e-07,5,0.100000000000001,16
n300_trolls0_desconectada_medio_pr_lam0.10,40,desconectada,medio_pr,0,0.1,0.925720808417102,0.234658476495751,0.52409307922999,0.556033076704422,0,0.52409307922999,31.9830702133156,1.79091265262166e-07,5,0.100000000000001,17
n300_trolls0_desconectada_medio_pr_lam0.10,41,desconectada,medio_pr,0,0.1,0.909725877435203,0.234172110192326,0.520806582123521,0.555265349750402,0,0.520806582123521,33.4986552634727,2.3444011232332e-07,5,0.100000000000001,19
n300_trolls0_desconectada_medio_pr_lam0.10,42,desconectada,medio_pr,0,0.1,0.936777694831499,0.235711085952341,0.517508164923618,0.555552035537214,0,0.517508164923618,31.2019346963367,2.20763699321225e-07,5,0.100000000000001,15
n300_trolls0_desconectada_medio_pr_lam0.10,43,desconectada,medio_pr,0,0.1,0.918335037791366,0.235003622104203,0.527559713978334,0.554996577624151,0,0.527559713978334,31.6146995354986,2.43404244981704e-07,5,0.100000000000001,16
n300_trolls0_desconectada_medio_pr_lam0.10,44,desconectada,medio_pr,0,0.1,0.906357869204511,0.236458023363092,0.521727229882474,0.554582976885518,0,0.521727229882474,29.307318702703,2.2735102978011e-07,5,0.100000000000001,20
n300_trolls0_desconectada_medio_pr_lam0.10,45,desconectada,medio_pr,0,0.1,0.922530897437885,0.235918188647404,0.52363771019851,0.555725690212679,0,0.52363771019851,29.8942110230002,2.73322211974403e-07,5,0.100000000000001,18
n300_trolls0_desconectada_medio_pr_lam0.10,46,desconectada,medio_pr,0,0.1,0.92686169578027,0.235181964917252,0.524883449168262,0.556199565969989,0,0.524883449168262,30.946255017794,1.81096413642834e-07,5,0.1,10
n300_trolls0_desconectada_medio_pr_lam0.10,47,desconectada,medio_pr,0,0.1,0.925636093472194,0.234303820483185,0.525868919869428,0.554777570268301,0,0.525868919869428,31.2903386228323,1.46431456737872e-07,5,0.0999999999999999,13
n300_trolls0_desconectada_medio_pr_lam0.10,48,desconectada,medio_pr,0,0.1,0.905063475970148,0.235552440234758,0.521080610886178,0.554018443651741,0,0.521080610886178,30.8477195673877,2.54523758347336e-07,5,0.100000000000001,18
n300_trolls0_desconectada_medio_pr_lam0.10,49,desconectada,medio_pr,0,0.1,0.917711450683244,0.235448316787419,0.524094675233907,0.554415284100812,0,0.524094675233907,32.3787258699068,3.05541706269175e-07,5,0.1,31
n300_trolls0_desconectada_medio_pr_lam0.10,50,desconectada,medio_pr,0,0.1,0.92990086471596,0.235734309806897,0.522529311207307,0.553580669342117,0,0.522529311207307,30.8373480514033,1.7743059166353e-07,5,0.1,17
n300_trolls0_desconectada_alto_pr_lam0.10,1,desconectada,alto_pr,0,0.1,0.91640457085242,0.234168226778657,0.527106191273041,0.554704310722009,0,0.527106191273041,33.6771210230187,2.39990912032084e-07,5,0.100000000000001,23
n300_trolls0_desconectada_alto_pr_lam0.10,2,desconectada,alto_pr,0,0.1,0.908281645377677,0.232819554481637,0.524486684558678,0.55460991626469,0,0.524486684558678,33.9768264229023,2.23615314931536e-07,5,0.1,16
n300_trolls0_desconectada_alto_pr_lam0.10,3,desconectada,alto_pr,0,0.1,0.932589369369859,0.236480998412175,0.529954665560183,0.556606397751137,0,0.529954665560183,30.5718871236661,1.88921325361413e-07,5,0.100000000000001,17
n300_trolls0_desconectada_alto_pr_lam0.10,4,desconectada,alto_pr,0,0.1,0.915830606901955,0.234143587910989,0.522775250707673,0.555602182001089,0,0.522775250707673,33.4950183965271,3.81504133284416e-07,5,0.1,22
n300_trolls0_desconectada_alto_pr_lam0.10,5,desconectada,alto_pr,0,0.1,0.915185925053975,0.23462816957292,0.526545974301303,0.554656611930136,0,0.526545974301303,31.6048763533042,2.9769928211465e-07,5,0.100000000000001,12
n300_trolls0_desconectada_alto_pr_lam0.10,6,desconectada,alto_pr,0,0.1,0.886678679776478,0.235372028266592,0.517656083583697,0.55431532946264,0,0.517656083583697,29.7647368256326,4.36986724638988e-07,5,0.100000000000002,20
n300_trolls0_desconectada_alto_pr_lam0.10,7,desconectada,alto_pr,0,0.1,0.88613436897939,0.233401608091338,0.524308458939265,0.553497714914094,0,0.524308458939265,33.9583265504399,7.10228513361999e-07,5,0.100000000000001,17
n300_trolls0_desconectada_alto_pr_lam0.10,8,desconectada,alto_pr,0,0.1,0.912017448253104,0.234342500876071,0.528185018578805,0.555869791661149,0,0.528185018578805,31.7610721914352,3.49298819091182e-07,5,0.0999999999999999,23
n300_trolls0_desconectada_alto_pr_lam0.10,9,desconectada,alto_pr,0,0.1,0.911793805832604,0.235549223165351,0.527936871827845,0.55645329346725,0,0.527936871827845,30.6807879079699,1.87915100258174e-07,5,0.100000000000001,20
n300_trolls0_desconectada_alto_pr_lam0.10,10,desconectada,alto_pr,0,0.1,0.921459258965897,0.234663773425833,0.524475765088086,0.553973146337563,0,0.524475765088086,31.684739714231,2.12249592623781e-07,5,0.100000000000001,13
n300_trolls0_desconectada_alto_pr_lam0.10,11,desconectada,alto_pr,0,0.1,0.911270681273058,0.234493664621557,0.522353228739095,0.556074314580878,0,0.522353228739095,31.3833829576207,1.34891131042814e-07,5,0.1,22
n300_trolls0_desconectada_alto_pr_lam0.10,12,desconectada,alto_pr,0,0.1,0.901397501626497,0.234236276020165,0.517852140294056,0.554427539755361,0,0.517852140294056,33.127487583881,2.14379133112175e-07,5,0.100000000000001,19
n300_trolls0_desconectada_alto_pr_lam0.10,13,desconectada,alto_pr,0,0.1,0.920381464720237,0.234026911337889,0.521565038704638,0.553469110680753,0,0.521565038704638,33.2961002365891,1.85019602916281e-07,5,0.1,13
n300_trolls0_desconectada_alto_pr_lam0.10,14,desconectada,alto_pr,0,0.1,0.928846417984506,0.235749338623345,0.527110167484328,0.554872252513107,0,0.527110167484328,31.0519954984468,2.71741295909678e-07,5,0.1,8
n300_trolls0_desconectada_alto_pr_lam0.10,15,desconectada,alto_pr,0,0.1,0.917082858563624,0.235896094358854,0.526269602943897,0.552789693425807,0,0.526269602943897,30.873904700891,1.62410743242969e-07,5,0.100000000000001,21
n300_trolls0_desconectada_alto_pr_lam0.10,16,desconectada,alto_pr,0,0.1,0.895280406189693,0.23293664049535,0.531839177709812,0.556498027712203,0,0.531839177709812,32.9152749453657,2.86540314753392e-07,5,0.1,22
n300_trolls0_desconectada_alto_pr_lam0.10,17,desconectada,alto_pr,0,0.1,0.929555255679809,0.2348526029427,0.524500673414722,0.55597867051736,0,0.524500673414722,30.9887885319216,2.06672865599167e-07,5,0.1,20
n300_trolls0_desconectada_alto_pr_lam0.10,18,desconectada,alto_pr,0,0.1,0.902393492417247,0.234097214488463,0.5228120448948,0.555481896357526,0,0.5228120448948,33.6458136878182,1.64875621377902e-07,5,0.100000000000001,18
