tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,P2,P4,resid,tconv
n300_trolls90_fuerte_medioPR_lam0.65,45,fuerte,medioPR,0.3,0.65,1.28947775212504,0.469501430069459,-0.0600001881076809,-0.297031706222092,0.485714285714286,0.00312014601428146,127.673594376669,0.30792465536235,108.138324042497,6.06873453629087e-07,19
n300_trolls90_fuerte_medioPR_lam0.65,46,fuerte,medioPR,0.3,0.65,1.25852481928656,0.458648188033674,-0.0830889424603697,-0.314057166396652,0.547619047619048,-0.0123840605780397,125.495061440302,0.308288870283712,108.151961378486,4.69898091937093e-07,19
n300_trolls90_fuerte_medioPR_lam0.65,47,fuerte,medioPR,0.3,0.65,1.26577055768154,0.470823201479588,-0.0674502437668698,-0.297692927053013,0.442857142857143,0.012059122715786,127.255410785732,0.309556650912041,109.956570878287,6.05651228835491e-07,19
n300_trolls90_fuerte_medioPR_lam0.65,48,fuerte,medioPR,0.3,0.65,1.2461436549469,0.465089726782597,-0.0741394729839738,-0.30668019823012,0.495238095238095,0.00115287485847926,128.624594958211,0.309640169765314,110.261605926858,5.36780386917179e-07,19
n300_trolls90_fuerte_medioPR_lam0.65,49,fuerte,medioPR,0.3,0.65,1.30833983174481,0.470511579290212,-0.0720859948344796,-0.297701009712862,0.480952380952381,0.0107847703106212,126.406589794794,0.309269100276073,109.823862549509,6.40175979477187e-07,19
n300_trolls90_fuerte_medioPR_lam0.65,50,fuerte,medioPR,0.3,0.65,1.30853660134312,0.466408162864161,-0.0641223024971935,-0.305340040597706,0.495238095238095,0.000658743988496739,126.747482186848,0.310043992863909,109.903174216221,5.77139862206755e-07,19
n300_trolls90_fuerte_altoPR_lam0.65,1,fuerte,altoPR,0.3,0.65,1.17623769067245,0.433541829199147,-0.153603082703189,-0.354713014320397,0.757142857142857,-0.0674539995614548,112.701980882182,0.313153311801386,113.010666263728,5.50096268186334e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,2,fuerte,altoPR,0.3,0.65,1.18538384210136,0.432397108637589,-0.145601176316026,-0.357681971643468,0.752380952380952,-0.0748049163276107,112.665256602881,0.314280428198378,114.096683836862,5.53321799809381e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,3,fuerte,altoPR,0.3,0.65,1.15698313060184,0.43138873378922,-0.136269609068831,-0.35795812145263,0.761904761904762,-0.0717004908386409,110.247736277745,0.313609935555362,112.75641578413,6.19356530187631e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,4,fuerte,altoPR,0.3,0.65,1.17585018249393,0.430301887301034,-0.147230141560175,-0.359446738694477,0.742857142857143,-0.0821494360315974,113.88006424728,0.313744473125544,113.824734191949,4.8385937083395e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,5,fuerte,altoPR,0.3,0.65,1.15522067516373,0.429911092879261,-0.144058078931208,-0.359521108364663,0.766666666666667,-0.0896293011751716,110.644700319855,0.313462896647794,113.788923387497,5.72243984003906e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,6,fuerte,altoPR,0.3,0.65,1.25830653711671,0.439536049104704,-0.13176185684106,-0.345697220652212,0.70952380952381,-0.0685365503082328,114.928481068577,0.312054533701029,112.133819446155,6.87977086688552e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,7,fuerte,altoPR,0.3,0.65,1.22575095633369,0.434996945724149,-0.152694974466202,-0.355257242266277,0.747619047619048,-0.0709012918082983,112.33814622296,0.314799309829347,114.250113302754,6.90194168234681e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,8,fuerte,altoPR,0.3,0.65,1.21439987053389,0.432932143781187,-0.154601890809417,-0.359743140849717,0.742857142857143,-0.0828371398297266,113.266690460675,0.316220601036997,115.35129559567,5.75626763310577e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,9,fuerte,altoPR,0.3,0.65,1.14825436855267,0.430838299228472,-0.156736836304837,-0.35991784218683,0.742857142857143,-0.0871964768022714,109.30904021381,0.314543754406232,114.706864815678,6.72168620777236e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,10,fuerte,altoPR,0.3,0.65,1.19873437374929,0.434721877401127,-0.147854613368891,-0.354250425659746,0.7,-0.0795872262327719,111.369304044177,0.313846531068968,113.843256275363,6.83842630161413e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,11,fuerte,altoPR,0.3,0.65,1.20160366937397,0.443573864675201,-0.11548471324244,-0.340615057912856,0.671428571428571,-0.0469422443788211,114.377353706942,0.312120531855129,111.637140863725,8.39017704437617e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,12,fuerte,altoPR,0.3,0.65,1.15945005867536,0.435939884730456,-0.146050864869879,-0.352799253396226,0.69047619047619,-0.070506005756949,113.474286849031,0.313877417685408,113.400930172695,5.81040528843668e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,13,fuerte,altoPR,0.3,0.65,1.16315616328874,0.431725302038074,-0.147694175084549,-0.356488100293186,0.728571428571429,-0.0707278472294013,113.189823915258,0.312849212949111,112.158057575508,5.06521677899607e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,14,fuerte,altoPR,0.3,0.65,1.18248165903055,0.424257261387511,-0.169816692741418,-0.369130622250163,0.785714285714286,-0.0947035709848253,111.782802174869,0.31565165937669,115.46986021715,4.12389619081771e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,15,fuerte,altoPR,0.3,0.65,1.18738851524018,0.433669860586828,-0.141094798073035,-0.354500037434513,0.761904761904762,-0.0730385778358722,112.610390970487,0.313112926029199,113.150247430007,5.58192275429414e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,16,fuerte,altoPR,0.3,0.65,1.19617479703857,0.431802767754565,-0.144984409016955,-0.358108631563231,0.719047619047619,-0.086417814062254,111.671173938173,0.314073910139791,113.919586608735,5.52329956188258e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,17,fuerte,altoPR,0.3,0.65,1.23474420260155,0.430985113308348,-0.142741964476446,-0.35990657826317,0.742857142857143,-0.0887037172142354,111.087972261883,0.314661752410869,114.389580251679,5.78954008012555e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,18,fuerte,altoPR,0.3,0.65,1.17322975475004,0.432158361606083,-0.154189125424307,-0.357745927867329,0.728571428571429,-0.0822091346703067,114.930195886135,0.31412046224669,113.367852700932,4.69086654186768e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,19,fuerte,altoPR,0.3,0.65,1.26833459090038,0.434836438921042,-0.138329174695167,-0.353994256541346,0.719047619047619,-0.072397408918804,111.215669225682,0.313764386515748,113.468194067176,7.62102680046395e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,20,fuerte,altoPR,0.3,0.65,1.16909117784186,0.428738550944874,-0.144073556761072,-0.359799086163878,0.785714285714286,-0.075306473494434,111.51459572772,0.312659404987118,112.206798281864,5.64853810211541e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,21,fuerte,altoPR,0.3,0.65,1.18865135022007,0.437335085343676,-0.131839298960759,-0.34789993399267,0.70952380952381,-0.0611390704211954,116.930530736135,0.311658801021756,111.187702919338,5.42676177998219e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,22,fuerte,altoPR,0.3,0.65,1.18803445217846,0.430511692070613,-0.146745855073281,-0.361974598849818,0.747619047619048,-0.0822465999714124,113.915105094675,0.315748126165291,115.241864138527,4.1105741274694e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,23,fuerte,altoPR,0.3,0.65,1.18360984664943,0.430855128266004,-0.145380556258131,-0.359945891686009,0.747619047619048,-0.0931050817764563,111.407608713396,0.31457839935624,114.478194340425,4.8690828033382e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,24,fuerte,altoPR,0.3,0.65,1.23529692287782,0.430124934933949,-0.146309497949923,-0.360544803470164,0.771428571428571,-0.0887857683674202,113.898069521665,0.3143833234291,113.791498290857,5.43177846895615e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,25,fuerte,altoPR,0.3,0.65,1.2015681265802,0.430237345700919,-0.166971445826471,-0.361844820335231,0.761904761904762,-0.0869083459770231,112.664501801144,0.315418833727089,115.311383184007,5.50354114892126e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,26,fuerte,altoPR,0.3,0.65,1.16125870591909,0.435245696250667,-0.155742838558106,-0.352858969255241,0.676190476190476,-0.0737860724469346,116.151360831648,0.31331680556825,113.31548270405,4.93330453495144e-07,17
