tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,resid,tconv,rho_lambdaW,nSCC
n300_trolls0_desconectada_medioPR_lam0.40,31,desconectada,medioPR,0,0.4,0.737910558865066,0.162806042059741,0.558977074665836,0.554772932349787,0,0.558977074665836,12.6062351102729,2.19295459125135e-07,12,0.400000000000001,15
n300_trolls0_desconectada_medioPR_lam0.40,32,desconectada,medioPR,0,0.4,0.680312388921603,0.158596994904826,0.548542359090838,0.557707772271906,0,0.548542359090838,12.4892961983937,7.10654219249207e-07,11,0.400000000000001,22
n300_trolls0_desconectada_medioPR_lam0.40,33,desconectada,medioPR,0,0.4,0.653989278243747,0.155345079346388,0.553452017894013,0.549621400280209,0,0.553452017894013,12.573200253113,9.4317085552742e-07,11,0.400000000000001,20
n300_trolls0_desconectada_medioPR_lam0.40,34,desconectada,medioPR,0,0.4,0.719402103951194,0.160694492269236,0.547336582511809,0.550599295133789,0,0.547336582511809,12.0247935142765,7.49172931191477e-07,11,0.400000000000001,14
n300_trolls0_desconectada_medioPR_lam0.40,35,desconectada,medioPR,0,0.4,0.736736109270806,0.158664276021343,0.541998901667088,0.552151971361151,0,0.541998901667088,11.995644505908,3.35002200091417e-07,12,0.400000000000003,23
n300_trolls0_desconectada_medioPR_lam0.40,36,desconectada,medioPR,0,0.4,0.684705563690408,0.15970124723676,0.553497435713798,0.555326008394724,0,0.553497435713798,12.3541734104874,3.33706044519655e-07,12,0.4,21
n300_trolls0_desconectada_medioPR_lam0.40,37,desconectada,medioPR,0,0.4,0.746389458375641,0.158921528759658,0.544126707130379,0.548371390986581,0,0.544126707130379,11.8115159423952,6.71645728256287e-07,14,0.400000000000005,25
n300_trolls0_desconectada_medioPR_lam0.40,38,desconectada,medioPR,0,0.4,0.725716108889102,0.160839081566489,0.552197212957553,0.552580702773487,0,0.552197212957553,12.4747906777673,5.31638156442416e-07,11,0.400000000000004,18
n300_trolls0_desconectada_medioPR_lam0.40,39,desconectada,medioPR,0,0.4,0.74571589806929,0.159053780271096,0.544798575425137,0.553383266815264,0,0.544798575425137,12.5929049136503,6.41478699492382e-07,11,0.400000000000002,14
n300_trolls0_desconectada_medioPR_lam0.40,40,desconectada,medioPR,0,0.4,0.710144636093642,0.161938986495388,0.55146634635616,0.556530230911532,0,0.55146634635616,12.1197243549496,5.09138478155258e-07,12,0.400000000000004,20
n300_trolls0_desconectada_medioPR_lam0.40,41,desconectada,medioPR,0,0.4,0.748771063999515,0.160570180162547,0.54590004311436,0.551642145987884,0,0.54590004311436,12.2433681317489,8.79836571765491e-07,11,0.400000000000005,17
n300_trolls0_desconectada_medioPR_lam0.40,42,desconectada,medioPR,0,0.4,0.683181751077199,0.153480833033543,0.541886475254634,0.547871475354495,0,0.541886475254634,12.5336181316121,6.72258473555232e-07,12,0.400000000000003,19
n300_trolls0_desconectada_medioPR_lam0.40,43,desconectada,medioPR,0,0.4,0.662063063030723,0.160276582409996,0.551205122817316,0.55530649671968,0,0.551205122817316,12.0649078656923,6.91987016909756e-07,11,0.400000000000003,25
n300_trolls0_desconectada_medioPR_lam0.40,44,desconectada,medioPR,0,0.4,0.656290378819304,0.15641041654805,0.544935864630602,0.551867343706565,0,0.544935864630602,12.6189672180145,6.7736654740802e-07,11,0.4,15
n300_trolls0_desconectada_medioPR_lam0.40,45,desconectada,medioPR,0,0.4,0.757744617802799,0.160193002091576,0.543658831989051,0.553117720577088,0,0.543658831989051,12.307699553399,7.86531351937292e-07,11,0.400000000000005,19
n300_trolls0_desconectada_medioPR_lam0.40,46,desconectada,medioPR,0,0.4,0.730337504394141,0.162416609465398,0.547979352581094,0.545173074694529,0,0.547979352581094,12.6736582952245,5.29583554731428e-07,12,0.400000000000003,22
n300_trolls0_desconectada_medioPR_lam0.40,47,desconectada,medioPR,0,0.4,0.703123645616037,0.158187145323616,0.543685551969108,0.551532840444688,0,0.543685551969108,11.9050742617752,7.69592285176923e-07,11,0.400000000000003,28
n300_trolls0_desconectada_medioPR_lam0.40,48,desconectada,medioPR,0,0.4,0.650297651283062,0.158283746316312,0.54901685527882,0.552303616392138,0,0.54901685527882,12.5322476570174,8.23697541840751e-07,11,0.4,12
n300_trolls0_desconectada_medioPR_lam0.40,49,desconectada,medioPR,0,0.4,0.706873183605876,0.158167565048946,0.545536396677237,0.553704886800379,0,0.545536396677237,12.2338114956971,7.91424397350582e-07,12,0.400000000000003,30
n300_trolls0_desconectada_medioPR_lam0.40,50,desconectada,medioPR,0,0.4,0.684520600605051,0.15715951697223,0.560254098728806,0.552396807294025,0,0.560254098728806,12.7814231212983,3.10865891361978e-07,12,0.400000000000002,26
n300_trolls0_desconectada_altoPR_lam0.40,1,desconectada,altoPR,0,0.4,0.706576824108053,0.159182954927052,0.550204097207982,0.552188187269964,0,0.550204097207982,11.9989675983462,3.2722634257798e-07,12,0.400000000000004,18
n300_trolls0_desconectada_altoPR_lam0.40,2,desconectada,altoPR,0,0.4,0.763488942039169,0.161840700238891,0.544166294190845,0.547387923175303,0,0.544166294190845,11.9847285905858,2.95561706553649e-07,12,0.4,24
n300_trolls0_desconectada_altoPR_lam0.40,3,desconectada,altoPR,0,0.4,0.728551519539407,0.161605966635605,0.542463477601737,0.545725033617574,0,0.542463477601737,12.0354143493715,5.53868181096817e-07,11,0.400000000000002,15
n300_trolls0_desconectada_altoPR_lam0.40,4,desconectada,altoPR,0,0.4,0.740512094079846,0.162731545800051,0.545377338455163,0.550377960350558,0,0.545377338455163,12.7244629229604,3.74747411768794e-07,12,0.400000000000001,18
n300_trolls0_desconectada_altoPR_lam0.40,5,desconectada,altoPR,0,0.4,0.755608084859078,0.158964151973381,0.551450845574329,0.553144020864995,0,0.551450845574329,11.9076511211848,3.97426139331358e-07,12,0.400000000000004,25
n300_trolls0_desconectada_altoPR_lam0.40,6,desconectada,altoPR,0,0.4,0.729481362641415,0.159137970249453,0.556265312421563,0.555236132653734,0,0.556265312421563,12.0151071807664,7.2410012103008e-07,11,0.400000000000003,35
n300_trolls0_desconectada_altoPR_lam0.40,7,desconectada,altoPR,0,0.4,0.804540948467466,0.158084111120011,0.543288206011526,0.549240488638371,0,0.543288206011526,12.7758717784017,5.49462247922961e-07,11,0.400000000000004,15
n300_trolls0_desconectada_altoPR_lam0.40,8,desconectada,altoPR,0,0.4,0.731596706024673,0.160074310599619,0.556294379029088,0.550969328583623,0,0.556294379029088,12.3749258864026,3.97801566465183e-07,12,0.400000000000002,18
n300_trolls0_desconectada_altoPR_lam0.40,9,desconectada,altoPR,0,0.4,0.653139088784608,0.153801876777005,0.539876126404597,0.547474488129803,0,0.539876126404597,12.7110958037571,2.35960695704751e-07,12,0.400000000000004,17
n300_trolls0_desconectada_altoPR_lam0.40,10,desconectada,altoPR,0,0.4,0.722617066011397,0.157447449107049,0.546472096490592,0.555451518224134,0,0.546472096490592,11.9514942946171,3.38397229682208e-07,12,0.400000000000002,29
n300_trolls0_desconectada_altoPR_lam0.40,11,desconectada,altoPR,0,0.4,0.81475038538204,0.165905405700373,0.551253650347667,0.546120419790785,0,0.551253650347667,12.1614279538822,8.45172183294718e-07,12,0.400000000000005,20
n300_trolls0_desconectada_altoPR_lam0.40,12,desconectada,altoPR,0,0.4,0.701009178845024,0.159598435898078,0.551271966229328,0.548538265850743,0,0.551271966229328,12.0966292492879,2.45312231972328e-07,12,0.400000000000006,22
n300_trolls0_desconectada_altoPR_lam0.40,13,desconectada,altoPR,0,0.4,0.761447089261521,0.16481321440796,0.552046491497574,0.560959125132123,0,0.552046491497574,11.948728451678,4.87438914675842e-07,12,0.400000000000004,23
n300_trolls0_desconectada_altoPR_lam0.40,14,desconectada,altoPR,0,0.4,0.769871172727087,0.160617964162485,0.5450565554411,0.548001638048554,0,0.5450565554411,12.0159991696558,7.036648237424e-07,12,0.400000000000003,21
n300_trolls0_desconectada_altoPR_lam0.40,15,desconectada,altoPR,0,0.4,0.729836773999498,0.165109054457123,0.544109050335139,0.550697569857225,0,0.544109050335139,11.7300325298384,1.97630215637012e-07,12,0.400000000000001,32
n300_trolls0_desconectada_altoPR_lam0.40,16,desconectada,altoPR,0,0.4,0.732366794786584,0.158582286570332,0.549225946490967,0.553288000568694,0,0.549225946490967,12.1387299490775,4.38670349378611e-07,12,0.400000000000003,19
